"STATION","NAME","DATE","TAVG","TMAX","TMIN","TOBS"
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-05-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-06-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-07-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-08-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-09-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-10-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-11-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2022-12-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-29",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-30",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-01-31",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-01",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-02",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-03",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-04",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-05",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-06",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-07",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-08",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-09",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-10",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-11",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-12",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-13",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-14",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-15",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-16",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-17",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-18",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-19",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-20",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-21",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-22",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-23",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-24",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-25",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-26",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-27",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-02-28",,,,
"US1MAES0019","WEST NEWBURY 1.8 SSE, MA US","2023-03-01",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-07-19",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-07-20",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-07-21",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-07",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-08",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-22",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-23",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-24",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-25",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-26",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-27",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-28",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-29",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-30",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-08-31",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-09-05",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-09-06",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-09-07",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-09-12",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-12-01",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-12-04",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2022-12-07",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2023-01-01",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2023-01-04",,,,
"US1MAMD0193","SUDBURY 2.7 NNW, MA US","2023-01-13",,,,
"USC00190736","BLUE HILL COOP, MA US","2022-01-01",,"44","40","44"
"USC00190736","BLUE HILL COOP, MA US","2022-01-02",,"51","42","42"
"USC00190736","BLUE HILL COOP, MA US","2022-01-03",,"45","24","24"
"USC00190736","BLUE HILL COOP, MA US","2022-01-04",,"25","13","13"
"USC00190736","BLUE HILL COOP, MA US","2022-01-05",,"34","13","34"
"USC00190736","BLUE HILL COOP, MA US","2022-01-06",,"49","34","35"
"USC00190736","BLUE HILL COOP, MA US","2022-01-07",,"38","26","27"
"USC00190736","BLUE HILL COOP, MA US","2022-01-08",,"28","12","12"
"USC00190736","BLUE HILL COOP, MA US","2022-01-09",,"28","11","27"
"USC00190736","BLUE HILL COOP, MA US","2022-01-10",,"41","25","25"
"USC00190736","BLUE HILL COOP, MA US","2022-01-11",,"30","7","7"
"USC00190736","BLUE HILL COOP, MA US","2022-01-12",,"12","4","12"
"USC00190736","BLUE HILL COOP, MA US","2022-01-13",,"40","12","30"
"USC00190736","BLUE HILL COOP, MA US","2022-01-14",,"45","30","33"
"USC00190736","BLUE HILL COOP, MA US","2022-01-15",,"38","1","2"
"USC00190736","BLUE HILL COOP, MA US","2022-01-16",,"13","0","1"
"USC00190736","BLUE HILL COOP, MA US","2022-01-17",,"40","0","40"
"USC00190736","BLUE HILL COOP, MA US","2022-01-18",,"46","23","23"
"USC00190736","BLUE HILL COOP, MA US","2022-01-19",,"30","16","20"
"USC00190736","BLUE HILL COOP, MA US","2022-01-20",,"44","20","33"
"USC00190736","BLUE HILL COOP, MA US","2022-01-21",,"33","6","6"
"USC00190736","BLUE HILL COOP, MA US","2022-01-22",,"20","6","11"
"USC00190736","BLUE HILL COOP, MA US","2022-01-23",,"25","10","18"
"USC00190736","BLUE HILL COOP, MA US","2022-01-24",,"34","18","20"
"USC00190736","BLUE HILL COOP, MA US","2022-01-25",,"30","19","30"
"USC00190736","BLUE HILL COOP, MA US","2022-01-26",,"39","15","15"
"USC00190736","BLUE HILL COOP, MA US","2022-01-27",,"24","3","4"
"USC00190736","BLUE HILL COOP, MA US","2022-01-28",,"26","4","25"
"USC00190736","BLUE HILL COOP, MA US","2022-01-29",,"33","20","20"
"USC00190736","BLUE HILL COOP, MA US","2022-01-30",,"20","5","5"
