Account,Site,Device,Serial No.,Alert Type,Beginning Date,End Date,Days Open
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Device Comm Error,2021-12-16T03:01:26,2021-12-16T13:27:47,0
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2021-12-17T18:48:30,2022-01-07T18:10:31,21
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-01-17T17:55:23,2022-01-18T18:20:28,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Default Settings Not Changed,2021-09-22T15:45:42,2022-01-31T18:13:09,131
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2022-01-15T05:51:58,2022-01-31T18:13:09,16
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Device Comm Error,2022-02-12T17:51:47,2022-02-12T18:08:22,0
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-02-21T17:18:27,2022-02-22T17:54:24,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-04-18T18:35:25,2022-04-19T18:32:50,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2022-01-31T18:14:09,2022-05-10T06:53:10,99
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2022-05-17T18:20:40,2022-06-09T10:55:38,23
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-06-13T09:45:25,2022-06-13T09:47:33,0
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-06-19T17:47:54,2022-06-20T06:36:41,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-07-04T18:52:51,2022-07-05T19:07:27,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-11-13T18:03:43,2022-11-14T18:05:41,1
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2022-11-26T18:30:19,2022-11-28T18:17:46,2
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,Full Event Not Triggered,2022-06-16T18:38:34,2022-12-22T09:39:53,189
Boston University,BU Med 700,BU Med 700 Albany 20 Yd,31185,No PSI Readings,2023-01-02T17:12:02,2023-01-03T17:54:35,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-09-25T07:05:21,2021-09-25T07:23:19,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-09-30T22:19:13,2021-10-01T07:45:45,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-01T19:55:20,2021-10-01T19:58:43,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-02T19:33:10,2021-10-02T20:19:43,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-07T19:30:27,2021-10-08T06:45:17,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-09T07:32:11,2021-10-09T19:27:40,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-13T19:07:03,2021-10-13T19:19:00,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-20T20:05:51,2021-10-20T20:12:33,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-10-24T20:01:05,2021-10-25T07:22:43,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-11-09T19:13:52,2021-11-09T19:17:30,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-11-11T18:44:32,2021-11-11T18:47:14,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-11-16T06:39:39,2021-11-16T18:51:14,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-11-27T06:24:39,2021-11-27T18:40:46,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-12-03T06:27:12,2021-12-03T06:34:13,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-12-12T06:12:01,2021-12-12T19:22:59,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2021-12-14T18:27:05,2021-12-15T06:05:19,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2021-12-23T18:16:32,2021-12-30T18:10:45,7
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-01-02T18:14:08,2022-01-16T17:33:50,14
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-01-18T17:59:24,2022-01-18T18:23:59,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-01-21T06:06:07,2022-01-22T04:37:28,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-01-24T18:06:18,2022-01-25T05:41:11,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-01-30T18:10:11,2022-01-31T05:20:24,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-02-07T18:08:54,2022-02-08T05:44:41,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-02-08T17:02:34,2022-02-08T17:24:45,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-02-09T17:38:25,2022-02-10T05:51:21,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-02-20T05:37:29,2022-02-20T05:42:49,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-02-28T18:16:17,2022-02-28T18:17:36,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-03-08T17:50:47,2022-03-14T18:38:38,6
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-05-18T18:15:17,2022-05-22T18:21:27,4
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-05-25T18:42:51,2022-05-29T17:53:23,4
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-06-14T18:43:50,2022-06-14T19:04:12,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-06-24T07:23:15,2022-06-24T19:42:39,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-06-29T06:44:01,2022-06-29T19:09:38,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-07-03T06:57:05,2022-07-03T07:17:07,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-07-10T07:22:49,2022-07-10T07:28:21,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-07-24T07:01:56,2022-07-24T19:42:59,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-08-13T18:54:11,2022-08-15T19:22:27,2
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-08-22T07:06:28,2022-08-22T07:20:14,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-08-25T19:41:01,2022-08-25T19:43:39,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,No PSI Readings,2022-08-22T19:44:23,2022-08-28T19:35:16,6
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-09-25T07:12:52,2022-09-25T07:18:32,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-10-09T18:53:20,2022-10-09T19:23:15,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center Org 15 Yd,30845,Device Comm Error,2022-12-25T18:05:09,2022-12-26T05:52:44,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Default Settings Not Changed,2021-09-22T15:55:45,2021-10-05T19:59:10,13
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-09-22T15:55:45,2021-10-19T01:30:55,27
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-10-26T07:33:15,2021-10-27T16:53:05,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-11-03T17:15:28,2021-11-18T12:06:38,15
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-11-25T18:23:12,2021-12-02T15:15:44,7
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-12-09T18:39:56,2021-12-12T04:52:40,3
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,No PSI Readings,2021-12-25T06:03:24,2022-01-03T18:34:00,9
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2021-12-19T05:56:41,2022-01-13T12:41:41,25
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-01-16T05:29:46,2022-01-16T18:17:01,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-01-18T18:05:12,2022-01-18T18:10:39,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-01-20T17:34:32,2022-01-31T19:21:48,12
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-02-09T18:10:00,2022-02-09T18:23:29,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-02-08T05:20:37,2022-02-13T16:22:18,5
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-02-20T18:03:55,2022-02-22T06:01:02,2
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-03-01T17:45:55,2022-03-03T13:47:09,2
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-03-16T06:12:00,2022-03-16T06:50:55,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-03-10T17:55:12,2022-03-20T11:14:04,10
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-03-27T18:09:02,2022-03-29T15:52:39,2
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-04-05T18:38:00,2022-04-10T18:10:49,5
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-04-18T06:20:46,2022-04-28T12:40:26,10
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-05-05T18:18:11,2022-05-07T15:53:52,2
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-06-01T05:51:19,2022-06-01T06:23:47,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-05-14T18:21:08,2022-06-01T08:21:14,18
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,No PSI Readings,2022-08-22T19:42:16,2022-08-23T05:55:12,1
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Full Event Not Triggered,2022-06-08T18:59:03,2022-09-06T04:43:08,90
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-10-15T19:23:42,2022-10-15T19:48:34,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-11-26T18:27:49,2022-11-26T18:54:00,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,Device Comm Error,2022-12-13T06:00:36,2022-12-13T06:36:20,0
Boston University,BU #4 Yawkey,BU #4 Yawkey Center 15 Yd,31182,No PSI Readings,2022-12-25T17:43:42,2022-12-27T17:44:21,2
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-07T19:32:06,2021-09-08T06:38:27,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-09-07T12:55:08,2021-09-09T12:59:14,2
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-14T19:19:12,2021-09-14T20:16:06,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-17T06:49:25,2021-09-17T07:27:51,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-09-16T19:16:20,2021-09-17T08:02:30,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-17T07:56:32,2021-09-17T08:02:30,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-18T07:28:43,2021-09-18T19:40:02,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-20T10:43:39,2021-09-20T10:47:03,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-20T10:50:21,2021-09-20T12:52:54,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-20T19:36:51,2021-09-21T07:18:15,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-09-30T19:56:26,2021-09-30T20:21:52,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-09-27T20:57:41,2021-10-02T21:21:40,5
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-10-02T06:42:13,2021-10-02T21:21:40,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-10-10T07:28:29,2021-10-20T21:54:51,11
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-11-03T06:19:43,2021-11-03T07:30:06,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-11-07T18:47:26,2021-11-08T06:20:02,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-10-28T07:33:29,2021-11-10T20:06:35,14
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-11-18T06:26:02,2021-11-30T07:15:35,12
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-12-07T18:47:13,2021-12-14T22:02:24,8
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2021-12-17T18:34:49,2021-12-18T06:08:11,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,No PSI Readings,2021-12-25T18:13:27,2021-12-26T17:38:29,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-01-04T06:04:59,2022-01-04T06:09:44,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-01-14T18:17:52,2022-01-15T06:08:55,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-01-16T05:43:28,2022-01-16T06:05:32,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-01-19T06:10:27,2022-01-19T18:12:43,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2021-12-22T06:06:56,2022-02-07T16:12:57,47
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-02-20T17:26:01,2022-02-21T05:30:09,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-02-23T17:49:36,2022-02-26T19:09:31,4
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-03-06T05:25:38,2022-03-10T10:47:23,4
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-03-17T18:53:55,2022-03-22T01:46:01,5
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-03-30T06:22:30,2022-03-30T18:35:56,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-03-29T06:20:06,2022-05-09T22:02:02,42
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-05-10T06:27:16,2022-05-10T06:29:57,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-06-20T19:25:26,2022-06-21T07:10:41,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-06-29T07:11:26,2022-06-29T19:16:26,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-07-01T07:33:47,2022-07-01T07:42:45,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-07-14T20:01:54,2022-07-15T07:08:12,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-07-23T19:36:27,2022-07-23T19:54:27,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-07-27T06:47:16,2022-07-27T07:38:43,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-08-05T07:06:58,2022-08-05T07:12:35,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-08-11T19:08:27,2022-08-11T19:41:35,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-08-12T19:11:53,2022-08-13T06:08:06,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-08-20T07:04:23,2022-08-20T07:23:29,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-05-17T04:58:05,2022-09-15T14:28:26,121
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-09-15T14:36:38,2022-09-15T22:16:20,1
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-10-08T19:02:16,2022-10-08T19:33:17,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-10-15T19:46:19,2022-10-15T19:50:55,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-10-20T06:35:55,2022-10-20T07:34:52,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Device Comm Error,2022-10-22T06:49:35,2022-10-22T07:16:09,0
Boston University,BU #72 Rafik B Hariri,BU #72 Rafik B Hariri 20 YD,31176,Full Event Not Triggered,2022-09-22T19:04:34,2022-12-12T07:48:11,81
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-08-25T21:06:51,2021-08-25T21:15:27,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-08-26T19:16:23,2021-08-27T06:41:54,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-08-31T19:57:23,2021-09-01T07:53:07,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-03T22:43:35,2021-09-04T07:01:18,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-06T19:34:53,2021-09-07T07:03:07,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-08T07:36:18,2021-09-08T19:16:51,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-11T19:13:19,2021-09-12T08:00:47,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-12T22:44:12,2021-09-13T07:08:17,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-13T21:08:10,2021-09-14T07:18:37,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-14T07:25:08,2021-09-14T09:25:04,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-15T19:41:30,2021-09-16T06:56:54,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-16T21:22:50,2021-09-17T07:03:29,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-17T21:17:09,2021-09-17T21:22:53,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-18T10:51:43,2021-09-18T19:09:57,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-20T07:20:33,2021-09-20T19:56:53,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-09-22T03:45:50,2021-09-29T14:07:33,7
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2021-09-24T04:41:47,2021-09-29T14:07:33,5
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-10-04T20:05:07,2021-10-05T07:02:35,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-10-16T20:05:58,2021-10-17T07:05:46,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2021-08-18T11:48:32,2021-10-20T13:37:36,63
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-11-05T09:26:34,2021-11-05T09:33:10,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-11-10T19:01:07,2021-11-11T06:12:55,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-11-19T19:45:39,2021-11-20T18:24:29,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2021-10-27T19:22:55,2021-11-22T11:18:56,26
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-11-23T19:00:47,2021-11-24T06:14:34,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-11-27T18:13:33,2021-11-27T18:59:46,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-12-04T06:01:52,2021-12-04T06:34:17,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2021-11-29T18:43:01,2021-12-18T05:57:55,19
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2021-12-18T04:05:55,2021-12-18T05:57:55,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2021-12-25T18:13:02,2021-12-28T18:24:50,3
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2021-12-31T18:08:01,2022-01-04T18:12:18,4
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-01-07T18:18:11,2022-01-08T18:18:19,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-14T17:43:59,2022-01-15T05:47:28,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-15T18:10:17,2022-01-15T18:17:34,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-16T05:43:54,2022-01-16T05:59:12,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-17T18:01:14,2022-01-17T18:20:20,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-19T18:17:20,2022-01-20T05:47:34,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-24T17:52:45,2022-01-25T05:46:15,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-01-28T18:07:43,2022-01-29T05:37:52,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2021-12-25T18:13:02,2022-02-05T10:43:42,42
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-02-06T18:07:48,2022-02-06T18:12:56,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-02-15T17:13:31,2022-02-16T05:48:06,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-02-12T17:22:25,2022-03-21T07:52:10,37
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-04-10T18:34:21,2022-04-11T06:35:07,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-03-28T18:34:41,2022-04-14T16:36:03,17
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-04-18T07:48:08,2022-04-18T07:51:28,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-04-20T18:55:25,2022-04-20T18:57:29,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-04-25T18:39:46,2022-04-25T18:43:16,0
Boston University,BU 140 Bay State Rd,140 Bay State,31170,No PSI Readings,2022-05-10T18:24:12,2022-05-11T18:54:13,1
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Full Event Not Triggered,2022-04-21T18:19:10,2022-07-12T07:50:29,82
Boston University,BU 140 Bay State Rd,140 Bay State,31170,Device Comm Error,2022-07-14T18:44:47,2022-07-15T07:12:36,1
